"id";"jobs";"firms";"salary";"nums0"
3864;"IT系统管理员(职位编号：03)";"深圳欣捷毅拓科技有限公司";"6-8千/月";"1"
3865;"APP产品运营";"深圳市华创科新科技有限公司";"6-8千/月";"1"
3866;"Java高级开发工程师";"深圳市奇迅新游科技股份有限公司";"1.5-2.5万/月";"2"
3867;"ERP实施顾问";"喜茶";"0.8-1.4万/月";"1"
3868;"助理";"深圳市安胜文化发展有限公司";"3-4.5千/月";"若干"
3869;"终端信息安全岗";"深圳市联畅信息技术有限公司";"1-1.5万/月";"1"
3870;"基础设施维护";"北京科迈网通讯技术有限公司";"5-7千/月";"若干"
3871;"数据机房维护";"北京科迈网通讯技术有限公司";"0.8-1万/月";"1"
3872;"系统集成工程师";"深圳市中视典数字科技有限公司";"6-8千/月";"1"
3873;"产品经理";"深圳市生银万国网络科技有限公司";"1.5-3万/月";"1"
3874;"产品经理（工作地点：沈阳）";"深圳市生银万国网络科技有限公司";"1.5-3万/月";"2"
3875;"Mysql DBA";"信必优(深圳)信息技术有限公司";"1.8-2.2万/月";"1"
3876;"大数据开发工程师";"信必优(深圳)信息技术有限公司";"2.2-2.5万/月";"1"
3877;"大数据工程师";"信必优(深圳)信息技术有限公司";"2.2-2.5万/月";"1"
3878;"架构设计师";"广州华微明天软件技术有限公司";"2-2.5万/月";"5"
3879;"1111XP-云计算客户经理(职位编号：1111XP)";"平安科技（深圳）有限公司";"2-2.5万/月";"3"
3880;"DBA架构";"广州华微明天软件技术有限公司";"2.5-3万/月";"1"
3881;"云计算架构师";"广州华微明天软件技术有限公司";"2.5-3万/月";"3"
3882;"系统维护工程师";"富士康科技集团WLBG";"6-8千/月";"8"
3883;"服务器工程师";"环迅通科技（北京）有限公司";"1-1.5万/月";"2"
3884;"电子银行总经理";"深圳索信达数据技术股份有限公司";"3-5万/月";"1"
3885;"SDWAN项目技术专家";"环迅通科技（北京）有限公司";"1-2万/月";"2"
3886;"云开发人员/工程项目经理/项目工程师";"环迅通科技（北京）有限公司";"1-1.5万/月";"若干"
3887;"空调工";"中兴通讯股份有限公司";"5-6千/月";"2"
3888;"Java开发工程师";"比亚迪股份有限公司";"0.9-1.8万/月";"15"
3889;"CRM系统实施主管";"富士康科技集团准时达供应链管理(深圳总部)";"1-1.8万/月";"1"
3890;"网络工程师（包住）";"深圳市飞尔跃科技发展有限公司";"0.6-1.5万/月";"2"
3891;"安全技术专家";"深圳尚左区块链科技有限公司";"2-4.5万/月";"若干"
3892;"运力维护主管";"四川城市绿动科技有限公司";"4.5-6千/月";"3"
3893;"MySQL DBA";"深圳朗安信息科技有限公司";"1.2-2万/月";"1"
3894;"高级网络工程师（深圳移动）";"深圳市奥怡轩实业有限公司";"1-1.5万/月";"1"
3895;"网络工程师";"深圳市志合创伟信息技术有限公司";"6-8千/月";"2"
3896;"技术支持工程师(职位编号：003)";"深圳市磐石云天网络科技有限公司";"6-8千/月";"若干"
3897;"云计算网络工程师(职位编号：Futu000573)";"富途网络科技（深圳）有限公司";"1-2万/月";"2"
3898;"供应链系统产品经理";"华润置地（深圳）有限公司";"1-1.5万/月";"若干"
3899;"IT技术支持";"深圳市新创空间科技有限公司";"0.4-1.5万/月";"2"
3900;"PHP程序员（destoon）";"深圳华强聚丰电子科技有限公司";"1.8-2.5万/月";"1"
3901;"网络工程师";"深圳市中域通信息技术有限公司";"6-8千/月";"2"
3902;"产品经理";"深圳科创广泰技术有限公司";"1.5-2万/月";"1"
3903;"云计算架构师（云产品方向）";"广州赛意信息科技股份有限公司";"2.5-4.5万/月";"若干"
3904;"销售专员";"深圳润泰丝路智能零售有限公司";"0.6-1万/月";"20"
3905;"技术支持工程师";"深圳市中域通信息技术有限公司";"6-8千/月";"2"
3906;"硬件工程师";"深圳前海电商供应链管理有限公司";"0.8-1万/月";"1"
3907;"社区运营专员";"深圳润泰丝路智能零售有限公司";"0.5-1万/月";"20"
3908;"网络管理员（helpdesk）";"深圳市中域通信息技术有限公司";"4-6千/月";"2"
3909;"技术支持工程师";"同观科技（深圳）有限公司";"4-6千/月";"1"
3910;"安全工程师（校园招聘）";"深圳市赢众通金融信息服务有限责任公司";"0.9-1.7万/月";"2"
3911;"售后系统运营专员";"深圳市万普拉斯科技有限公司";"1-1.5万/月";"若干"
3912;"呼叫中心系统运营专员";"深圳市万普拉斯科技有限公司";"1.2-1.5万/月";"1"
3913;"高级测试工程师";"印力商用置业有限公司";"1.5-3万/月";"1"
3914;"Java高级开发工程师";"印力商用置业有限公司";"1.5-3万/月";"4"
3915;"系统工程师(职位编号：SZZY001117)";"中原地产代理（深圳）有限公司";"0.8-1.5万/月";"1"
3916;"运营维护工程师";"金马节能科技（深圳）有限公司";"0.8-1.2万/月";"3"
3917;"IT专员/网络管理员";"美颐美餐厅（深圳）有限公司";"5-8千/月";"3"
3918;"JAVA项目经理";"深圳市优鲜达科技有限公司";"1-1.8万/月";"1"
3919;"数据仓库工程师";"北京宇信科技集团股份有限公司";"0.8-1.5万/月";"5"
3920;"高级产品设计（产品经理）";"深圳市多元世纪信息技术股份有限公司";"1.5-2万/月";"若干"
3921;"软件实施工程师";"深圳市多元世纪信息技术股份有限公司";"0.7-1.2万/月";"若干"
3922;"高级数据库工程师/数据库架构师";"深圳前海跨海侠跨境电子商务有限公司";"2.5-4万/月";"1"
3923;"MES业务顾问";"深圳市云迅通科技股份有限公司";"1.2-1.7万/月";"10"
3924;"MES项目经理（服装行业）";"深圳市云迅通科技股份有限公司";"1.4-2万/月";"若干"
3925;"数据分析师";"深圳新恒泰融资租赁有限公司";"0.8-1万/月";"1"
3926;"Java开发工程师";"亦邦国际货运代理（深圳）有限公司";"6-8千/月";"1"
3927;"技术总监/经理";"深圳市闪德资讯科技有限公司";"1.5-2万/月";"1"
3928;"数据库开发工程师";"深圳海王集团股份有限公司";"1-1.5万/月";"1"
3929;"项目实施工程师";"深圳光启空间技术有限公司";"1-2万/月";"1"
3930;"高级集成交付工程师";"深圳光启空间技术有限公司";"1.5-2万/月";"3"
3931;"高级交付工程师";"深圳光启空间技术有限公司";"1.5-3万/月";"若干"
3932;"信息安全工主管";"深圳光启空间技术有限公司";"2-2.5万/月";"若干"
3933;"高级网络工程师";"深圳光启空间技术有限公司";"1.9-3.8万/月";"1"
3934;"信息安全工程师";"深圳光启空间技术有限公司";"1.5-2万/月";"若干"
3935;"运营主管/运营专员-FUNWORK";"上海中骏置业有限公司";"0.6-1.2万/月";"5"
3936;"Oracle DBA";"长沙惟海德信息科技有限公司";"1.6-2万/月";"1"
3937;"软件开发实习生";"深圳合新科技股份有限公司";"4.5-6千/月";"1"
3938;"FICO模块工程师";"深圳合新科技股份有限公司";"1.5-2万/月";"若干"
3939;"软件开发实习生";"深圳合新科技股份有限公司";"4.5-6千/月";"1"
3940;"中级网络工程师";"深圳市稳速网络科技有限公司";"7-9千/月";"2"
3941;"初级网络工程师";"深圳市稳速网络科技有限公司";"5-6千/月";"2"
3942;"客服一线技术支持";"深圳市稳速网络科技有限公司";"3.5-6千/月";"3"
3943;"PHP开发工程师";"时丰运通物流（深圳）有限公司";"1-1.5万/月";"1"
3944;"软件技术支持工程师（面向客户）";"时丰运通物流（深圳）有限公司";"0.8-1.4万/月";"1"
3945;"系统运行工程师";"时丰运通物流（深圳）有限公司";"1-1.5万/月";"1"
3946;"培训专员";"深圳奥比中光科技有限公司";"0.5-1万/月";"1"
3947;"研发管理系统开发工程师";"深圳奥比中光科技有限公司";"1.5-2.2万/月";"1"
3948;"IT项目经理";"深圳奥比中光科技有限公司";"1.5-3万/月";"1"
3949;"研发管理系统开发工程师";"深圳奥比中光科技有限公司";"1.5-2.2万/月";"1"
3950;"网络管理员/网络工程师/技术支持";"深圳市飞尔跃科技发展有限公司";"6-8千/月";"2"
3951;"网络工程师（包住）";"深圳市飞尔跃科技发展有限公司";"0.6-1.5万/月";"2"
3952;"网络管理员/网络工程师/技术支持";"深圳市飞尔跃科技发展有限公司";"6-8千/月";"2"
3953;"网络工程师（包住）";"深圳市飞尔跃科技发展有限公司";"0.6-1.5万/月";"2"
3954;"网络工程师（包住）";"深圳市飞尔跃科技发展有限公司";"0.6-1.5万/月";"2"
3955;"网络管理员/网络工程师/技术支持";"深圳市飞尔跃科技发展有限公司";"6-8千/月";"2"
3956;"网络工程师（包住）";"深圳市飞尔跃科技发展有限公司";"0.6-1.5万/月";"2"
3957;"网络工程师（包住）";"深圳市飞尔跃科技发展有限公司";"0.6-1.5万/月";"2"
3958;"网络管理员/网络工程师/技术支持";"深圳市飞尔跃科技发展有限公司";"6-8千/月";"2"
3959;"网络工程师（包住）";"深圳市飞尔跃科技发展有限公司";"0.6-1.5万/月";"2"
3960;"网络管理员/网络工程师/技术支持";"深圳市飞尔跃科技发展有限公司";"6-8千/月";"2"
3961;"网络管理员/网络工程师/技术支持";"深圳市飞尔跃科技发展有限公司";"6-8千/月";"2"
3962;"网络管理员/网络工程师/技术支持";"深圳市飞尔跃科技发展有限公司";"6-8千/月";"2"
3963;"IDC机房监控";"深圳市飞尔跃科技发展有限公司";"6-7千/月";"4"
3964;"IT维护主管";"深圳市飞尔跃科技发展有限公司";"6-8千/月";"1"
3965;"网络工程师";"广东智越信息技术有限公司";"1-1.5万/月";"若干"
3966;"高级SAP工程师（MM）";"深圳市新纶科技股份有限公司";"15-20万/年";"1"
3967;"高级SAP工程师（PP）";"深圳市新纶科技股份有限公司";"15-20万/年";"1"
3968;"中级0A系统工程师";"深圳市新纶科技股份有限公司";"0.6-1万/月";"1"
3969;"高级SAP工程师（FICO)";"深圳市新纶科技股份有限公司";"1.3-2万/月";"1"
3970;"售电业务员（异地招聘-江西）";"深圳上影国际影院有限公司";"3.5-8千/月";"若干"
3971;"MES实施顾问";"深圳市正业玖坤信息技术有限公司";"0.6-1万/月";"1"
3972;"IT主管";"深圳市南羚贸易有限公司";"0.5-1万/月";"1"
3973;"SAP采购顾问";"万科企业股份有限公司";"1.5-2万/月";"2"
3974;"SAP财务顾问";"万科企业股份有限公司";"2-2.5万/月";"2"
3975;"财务顾问";"万科企业股份有限公司";"1.5-3万/月";"若干"
3976;"系统维护工程师";"深圳市康拓普信息技术有限公司";"1-1.5万/月";"1"
3977;"系统集成工程师（数据中心方向）";"深圳市康拓普信息技术有限公司";"1-1.5万/月";"2"
3978;"系统维护工程师（定位为项目经理）";"深圳市康拓普信息技术有限公司";"1-1.5万/月";"2"
3979;"软件实施工程师";"深圳市康拓普信息技术有限公司";"0.6-1.3万/月";"3"
3980;"应用集成工程师";"深圳市康拓普信息技术有限公司";"1.5-2万/月";"1"
3981;"ETL工程师";"深圳市康拓普信息技术有限公司";"1-1.5万/月";"2"
3982;"实施工程师";"深圳市康拓普信息技术有限公司";"0.8-1万/月";"若干"
3983;"Java开发工程师";"信必优(深圳)信息技术有限公司";"1-1.5万/月";"若干"
3984;"高级中间件系统工程师";"IBM China";"1.5-2.5万/月";"若干"
3985;"数易平台-大数据工程师";"IBM China";"1-3万/月";"若干"
3986;"高级系统工程师-存储";"IBM China";"1-2万/月";"若干"
3987;"资深Peoplesoft技术顾问";"IBM China";"1.5-2万/月";"若干"
3988;"信息安全经理";"深圳市能信安科技股份有限公司";"1.5-2万/月";"3"
3989;"高级信息安全工程师";"深圳市能信安科技股份有限公司";"0.8-1.5万/月";"1"
3990;"采购工程师";"深圳南方德尔汽车电子有限公司";"6-8千/月";"若干"
3991;"技术支持/系统工程师(深圳)";"南凌科技股份有限公司";"1.2-1.6万/月";"1"
3992;"项目经理(网络技术)(深圳)";"南凌科技股份有限公司";"0.8-1.2万/月";"2"
3993;"专网通信产品经理(深圳)";"南凌科技股份有限公司";"1-2万/月";"1"
3994;"客服专员";"玩转（广州）软件科技有限公司";"4.5-6千/月";"3"
3995;"IT工程师";"深圳市柏星龙创意包装股份有限公司";"0.7-1.2万/月";"1"
3996;"IT工程师";"深圳市柏星龙创意包装股份有限公司";"0.7-1.2万/月";"1"
3997;"大数据平台工程师";"云集共享科技有限公司";"1.5-2.5万/月";"若干"
3998;"高级ruby on rails开发工程师";"深圳市华创恒达科技有限公司";"1.5-2万/月";"若干"
3999;"数据工程师（外包-中移信息）";"网思科技股份有限公司";"0.8-1万/月";"2"
4000;"技术总监";"深圳前海大数金融服务有限公司";"3-4万/月";"1"
4001;"配置管理工程师";"深圳前海大数金融服务有限公司";"1-1.5万/月";"1"
4002;"BI运营工程师";"深圳前海大数金融服务有限公司";"2-3万/月";"若干"
4003;"IT主管";"深圳市摩尔城商业管理有限公司";"1-1.5万/月";"1"
4004;"网络工程师（包住）";"北京源晨动力技术服务有限公司";"5.5-7.5千/月";"3"
4005;"财务ERP内部顾问";"中控智慧科技股份有限公司";"1.2-2万/月";"1"
4006;"技术支持高级工程师";"武汉市烽视威科技有限公司";"1.5-2万/月";"2"
4007;"技术支持中级工程师";"武汉市烽视威科技有限公司";"0.8-1.3万/月";"4"
4008;"短视频运营";"深圳韩嫣化妆品有限公司";"6-8千/月";"1"
4009;"技术支持工程师";"北京互联通网络科技有限公司深圳分公司";"0.6-1万/月";"若干"
4010;"云计算高级架构师";"财富共赢集团（深圳）有限公司";"1-1.6万/月";"1"
4011;"技术服务工程师";"西安交大长天软件股份有限公司";"5-8千/月";"1"
4012;"7000电工班长包住";"深圳市智力信息技术服务有限公司";"6-8千/月";"4"
4013;"asp.net 软件工程师";"深圳达实信息技术有限公司";"10-15万/年";"2"
4014;"包住7000高低压电工";"深圳市智力信息技术服务有限公司";"0.8-1万/月";"2"
4015;"电工班长7K+包住+餐补.";"深圳市智力信息技术服务有限公司";"6-8千/月";"4"
4016;"设备维护工程师";"深圳市智力信息技术服务有限公司";"6-8千/月";"1"
4017;"配置管理工程师";"深圳市博安达信息技术股份有限公司";"1-2万/月";"2"
4018;"客服专员";"深圳市博安达信息技术股份有限公司";"4.5-6千/月";"若干"
4019;"软件实施工程师";"深圳市博安达信息技术股份有限公司";"5-7千/月";"3"
4020;"Java开发工程师";"深圳市博安达信息技术股份有限公司";"6-8千/月";"1"
4021;"项目经理";"深圳市博安达信息技术股份有限公司";"0.8-1万/月";"1"
4022;"DBA数据库工程师";"海南高灯科技有限公司";"1.5-3万/月";"1"
4023;"网络维护工程师";"海南高灯科技有限公司";"0.8-1万/月";"1"
4024;"BD经理/专员";"海南高灯科技有限公司";"0.8-1万/月";"3"
4025;"技术支持工程师";"深圳眼神智能科技有限公司";"0.8-1万/月";"3"
4026;"网络工程师";"深圳票联金融服务有限公司";"6-8千/月";"1"
4027;"Linux助理工程师";"深圳眼神智能科技有限公司";"4-6千/月";"1"
4028;"维护工程师";"深圳眼神智能科技有限公司";"5-8千/月";"3"
4029;"弱电工程师";"深圳市万科物业服务有限公司";"1-1.5万/月";"1"
4030;"培训主管";"深圳市万科物业服务有限公司";"0.8-1万/月";"1"
4031;"助理系统工程师";"深圳市合正房地产集团有限公司";"0.8-1万/月";"1"
4032;"网络工程师";"润杨集团（深圳）有限公司";"0.8-1万/月";"2"
4033;"IT工程师";"润杨集团（深圳）有限公司";"6-9千/月";"1"
4034;"软件开发项目经理";"深圳市华士精成科技有限公司";"40-50万/年";"1"
4035;"基础设施工程师/电工";"深圳市锐科信息技术有限公司";"0.8-1.2万/月";"1"
4036;"基础设施工程师/电工/能源（南京）";"深圳市锐科信息技术有限公司";"0.8-1.2万/月";"1"
4037;"基础设施工程师/弱电工程师";"深圳市锐科信息技术有限公司";"0.8-1万/月";"1"
4038;"机房维护主管";"深圳市锐科信息技术有限公司";"1-1.5万/月";"1"
4039;"SAP/ERP工程师";"深圳市锐科信息技术有限公司";"0.6-1万/月";"1"
4040;"公有云服务技术合伙人招募";"深圳市锐科信息技术有限公司";"5-7万/月";"1"
4041;"高级存储工程师";"深圳市锐科信息技术有限公司";"1.2-1.8万/月";"2"
4042;"机房维护工程师";"深圳市锐科信息技术有限公司";"6-9千/月";"2"
4043;"大数据架构师/开发工程师";"深圳市锐科信息技术有限公司";"3-4万/月";"2"
